"activity_guid","activity_type","activity_label","status_code","status_date","activity_date","exclusivity","state_info","error_code","error_message","is_canceled","is_expired","retries","postponed_to","started_on","finished_on","_created_by","_updated_by","created_on","_created_user_id","updated_on","_updated_user_id","_created_timstm","attributes"
"7845b8b6-a14c-4fed-9b0c-1a40a38fefe0",report.smartcharge.optOuts,,succeeded,2022-06-07 16:20:16.929 +0300,2022-06-07,PAPI_DIAG_FAIL,"{""to"": ""2022-06-08T06:30:16.917-04:00"", ""from"": ""2022-06-07T09:20:16.893-04:00"", ""params"": {""vehicleId"": ""8734199c-dba8-4dbe-8955-0b201c27a4b5"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""8734199c-dba8-4dbe-8955-0b201c27a4b5"", ""vehicleVIN"": ""1G1RB6S59JU126051"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""9fc3f38e-79d1-4b2f-8ce2-4aa50c0e1aa2"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-07 16:20:16.929 +0300,2022-06-07 16:20:16.929 +0300,,,2022-06-07 16:20:16.929 +0300,si_nam_177135_p,2022-06-07 16:20:16.929 +0300,si_nam_177135_p,2022-06-07 16:20:16.929 +0300,"[8734199c-dba8-4dbe-8955-0b201c27a4b5, null, xcel]"
"71ab5459-504a-4931-a376-c19bd366c084",report.smartcharge.optOuts,,succeeded,2022-06-07 16:20:16.750 +0300,2022-06-07,PAPI_DIAG_FAIL,"{""to"": ""2022-06-07T10:00:16.736-04:00"", ""from"": ""2022-06-07T09:20:16.715-04:00"", ""params"": {""vehicleId"": ""98f31fbf-2fed-47d5-9cc8-2b11c34b2417"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""98f31fbf-2fed-47d5-9cc8-2b11c34b2417"", ""vehicleVIN"": ""1G1FW6S05J4111669"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""a5f7f5ee-4720-472c-ae18-a1aab5ce61d1"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-07 16:20:16.750 +0300,2022-06-07 16:20:16.750 +0300,,,2022-06-07 16:20:16.750 +0300,si_nam_177135_p,2022-06-07 16:20:16.750 +0300,si_nam_177135_p,2022-06-07 16:20:16.750 +0300,"[98f31fbf-2fed-47d5-9cc8-2b11c34b2417, null, xcel]"
ce52437b-e3f8-47db-8362-fd341f3b36b3,report.smartcharge.optOuts,,succeeded,2022-06-07 16:20:16.690 +0300,2022-06-07,PAPI_DIAG_FAIL,"{""to"": ""2022-06-07T10:00:16.676-04:00"", ""from"": ""2022-06-07T09:20:16.655-04:00"", ""params"": {""vehicleId"": ""98f31fbf-2fed-47d5-9cc8-2b11c34b2417"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""98f31fbf-2fed-47d5-9cc8-2b11c34b2417"", ""vehicleVIN"": ""1G1FW6S05J4111669"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""a5f7f5ee-4720-472c-ae18-a1aab5ce61d1"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-07 16:20:16.690 +0300,2022-06-07 16:20:16.690 +0300,,,2022-06-07 16:20:16.690 +0300,si_nam_177135_p,2022-06-07 16:20:16.690 +0300,si_nam_177135_p,2022-06-07 16:20:16.690 +0300,"[98f31fbf-2fed-47d5-9cc8-2b11c34b2417, null, xcel]"
b7c61711-a360-4387-8879-cebefdb02389,report.smartcharge.optOuts,,succeeded,2022-06-07 16:20:16.544 +0300,2022-06-07,PAPI_DIAG_FAIL,"{""to"": ""2022-06-08T06:30:16.529-04:00"", ""from"": ""2022-06-07T09:20:16.51-04:00"", ""params"": {""vehicleId"": ""8734199c-dba8-4dbe-8955-0b201c27a4b5"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""8734199c-dba8-4dbe-8955-0b201c27a4b5"", ""vehicleVIN"": ""1G1RB6S59JU126051"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""9fc3f38e-79d1-4b2f-8ce2-4aa50c0e1aa2"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-07 16:20:16.544 +0300,2022-06-07 16:20:16.544 +0300,,,2022-06-07 16:20:16.544 +0300,si_nam_177135_p,2022-06-07 16:20:16.544 +0300,si_nam_177135_p,2022-06-07 16:20:16.544 +0300,"[8734199c-dba8-4dbe-8955-0b201c27a4b5, null, xcel]"
"9d9ec675-fef5-4d8f-a0f4-3d306a511902",report.smartcharge.optOuts,,succeeded,2022-06-07 03:14:06.165 +0300,2022-06-07,PAPI_DIAG_FAIL,"{""to"": ""2022-06-07T10:00:06.153-04:00"", ""from"": ""2022-06-06T20:14:06.136-04:00"", ""params"": {""vehicleId"": ""265628ce-b8cb-4e25-af80-3b4077d4a8d6"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""265628ce-b8cb-4e25-af80-3b4077d4a8d6"", ""vehicleVIN"": ""1G1RB6S51JU136430"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""13545a14-40b1-4664-8475-793928766c10"", ""chargerStatus"": ""plugged"", ""chargingState"": ""charging"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-07 03:14:06.165 +0300,2022-06-07 03:14:06.165 +0300,,,2022-06-07 03:14:06.165 +0300,si_nam_177135_p,2022-06-07 03:14:06.165 +0300,si_nam_177135_p,2022-06-07 03:14:06.165 +0300,"[265628ce-b8cb-4e25-af80-3b4077d4a8d6, null, xcel]"
"77bd1c64-20f1-458c-b5a6-4a302b79ab87",report.smartcharge.optOuts,,succeeded,2022-06-06 16:23:23.237 +0300,2022-06-06,PAPI_DIAG_FAIL,"{""to"": ""2022-06-06T10:00:23.211-04:00"", ""from"": ""2022-06-06T09:23:23.177-04:00"", ""params"": {""vehicleId"": ""5ad8b820-a434-4b2e-b312-0ec74bcb15bd"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""5ad8b820-a434-4b2e-b312-0ec74bcb15bd"", ""vehicleVIN"": ""1G1FY6S0XK4143951"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""47a54838-505a-4b4e-935b-6f2f8f922422"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-06 16:23:23.237 +0300,2022-06-06 16:23:23.237 +0300,,,2022-06-06 16:23:23.237 +0300,si_nam_177135_p,2022-06-06 16:23:23.237 +0300,si_nam_177135_p,2022-06-06 16:23:23.237 +0300,"[5ad8b820-a434-4b2e-b312-0ec74bcb15bd, null, xcel]"
bdd23699-c944-4d62-b203-faa51bb83697,report.smartcharge.optOuts,,succeeded,2022-06-06 16:23:20.322 +0300,2022-06-06,PAPI_DIAG_FAIL,"{""to"": ""2022-06-06T10:00:20.258-04:00"", ""from"": ""2022-06-06T09:23:20.213-04:00"", ""params"": {""vehicleId"": ""5ad8b820-a434-4b2e-b312-0ec74bcb15bd"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""5ad8b820-a434-4b2e-b312-0ec74bcb15bd"", ""vehicleVIN"": ""1G1FY6S0XK4143951"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""47a54838-505a-4b4e-935b-6f2f8f922422"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-06 16:23:20.322 +0300,2022-06-06 16:23:20.322 +0300,,,2022-06-06 16:23:20.322 +0300,si_nam_177135_p,2022-06-06 16:23:20.322 +0300,si_nam_177135_p,2022-06-06 16:23:20.322 +0300,"[5ad8b820-a434-4b2e-b312-0ec74bcb15bd, null, xcel]"
"6d2bf50b-17d3-4f37-869b-d9820aadb8c8",report.smartcharge.optOuts,,succeeded,2022-06-06 16:19:14.088 +0300,2022-06-06,PAPI_DIAG_FAIL,"{""to"": ""2022-06-07T09:15:13.785-04:00"", ""from"": ""2022-06-06T09:19:13.733-04:00"", ""params"": {""vehicleId"": ""0339b0e2-198b-41c5-bf34-1f71ca4303f7"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""0339b0e2-198b-41c5-bf34-1f71ca4303f7"", ""vehicleVIN"": ""1G1RB6S59JU131265"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""6fd1d8ed-b5d4-49f2-bbea-8779c642ca04"", ""chargerStatus"": ""plugged"", ""chargingState"": ""charging"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-06 16:19:14.088 +0300,2022-06-06 16:19:14.088 +0300,,,2022-06-06 16:19:14.088 +0300,si_nam_177135_p,2022-06-06 16:19:14.088 +0300,si_nam_177135_p,2022-06-06 16:19:14.088 +0300,"[0339b0e2-198b-41c5-bf34-1f71ca4303f7, null, xcel]"
"5f14d47e-9e74-4637-ab5b-b248352f7ce2",report.smartcharge.optOuts,,succeeded,2022-06-06 04:30:41.108 +0300,2022-06-06,OPT_OUT_SMS,"{""to"": ""2022-06-06T19:00:01.729-04:00"", ""from"": ""2022-06-05T21:28:27.001-04:00"", ""params"": {""vehicleId"": ""346fb93e-0dc1-4fdf-b9aa-247e6c4bd74b"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""346fb93e-0dc1-4fdf-b9aa-247e6c4bd74b"", ""vehicleVIN"": ""1G1FW6S04H4169511"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""011302f0-331f-4b16-ae8b-f181b5f4e721"", ""chargerStatus"": ""plugged"", ""chargingState"": ""idle"", ""blockReasonCode"": ""OPT_OUT_SMS"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-06 04:30:41.108 +0300,2022-06-06 04:30:41.108 +0300,,,2022-06-06 04:30:41.108 +0300,si_nam_177135_p,2022-06-06 04:30:41.108 +0300,si_nam_177135_p,2022-06-06 04:30:41.108 +0300,"[346fb93e-0dc1-4fdf-b9aa-247e6c4bd74b, null, xcel]"
"0d823a83-291b-47a8-9b95-f2314f8f280b",report.smartcharge.optOuts,,succeeded,2022-06-05 20:01:44.793 +0300,2022-06-05,OPT_OUT_PLUGOUT_PLUGIN,"{""to"": ""2022-06-06T10:00:34.134-04:00"", ""from"": ""2022-06-05T12:59:03.016-04:00"", ""params"": {""vehicleId"": ""5ad8b820-a434-4b2e-b312-0ec74bcb15bd"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""5ad8b820-a434-4b2e-b312-0ec74bcb15bd"", ""vehicleVIN"": ""1G1FY6S0XK4143951"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""47a54838-505a-4b4e-935b-6f2f8f922422"", ""chargerStatus"": ""plugged"", ""chargingState"": ""charging"", ""blockReasonCode"": ""OPT_OUT_PLUGOUT_PLUGIN"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-05 20:01:44.793 +0300,2022-06-05 20:01:44.793 +0300,,,2022-06-05 20:01:44.793 +0300,si_nam_177135_p,2022-06-05 20:01:44.793 +0300,si_nam_177135_p,2022-06-05 20:01:44.793 +0300,"[5ad8b820-a434-4b2e-b312-0ec74bcb15bd, null, xcel]"
a8a72aba-f625-497b-8d7f-c96d780a5997,report.smartcharge.optOuts,,succeeded,2022-06-05 06:49:31.905 +0300,2022-06-05,OPT_OUT_PLUGOUT_PLUGIN,"{""to"": ""2022-06-04T10:00:33.779-04:00"", ""from"": ""2022-06-04T08:10:56.001-04:00"", ""params"": {""vehicleId"": ""645e8344-5f9f-4ee4-a91b-72ddb5a62906"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""645e8344-5f9f-4ee4-a91b-72ddb5a62906"", ""vehicleVIN"": ""1G1FZ6S0XN4118646"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""5d685358-881b-4eb0-ad07-428b3e5e706b"", ""chargerStatus"": ""plugged"", ""chargingState"": ""charging"", ""blockReasonCode"": ""OPT_OUT_PLUGOUT_PLUGIN"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-05 06:49:31.905 +0300,2022-06-05 06:49:31.905 +0300,,,2022-06-05 06:49:31.905 +0300,si_nam_177135_p,2022-06-05 06:49:31.905 +0300,si_nam_177135_p,2022-06-05 06:49:31.905 +0300,"[645e8344-5f9f-4ee4-a91b-72ddb5a62906, null, xcel]"
d2b07f9f-5092-46af-a05b-1dcce06b8a67,report.smartcharge.optOuts,,succeeded,2022-06-05 04:55:30.030 +0300,2022-06-05,OPT_OUT_SMS,"{""to"": ""2022-06-05T13:00:32.586-04:00"", ""from"": ""2022-06-04T21:54:07.001-04:00"", ""params"": {""vehicleId"": ""346fb93e-0dc1-4fdf-b9aa-247e6c4bd74b"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""346fb93e-0dc1-4fdf-b9aa-247e6c4bd74b"", ""vehicleVIN"": ""1G1FW6S04H4169511"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""011302f0-331f-4b16-ae8b-f181b5f4e721"", ""chargerStatus"": ""plugged"", ""chargingState"": ""charging"", ""blockReasonCode"": ""OPT_OUT_SMS"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-05 04:55:30.030 +0300,2022-06-05 04:55:30.030 +0300,,,2022-06-05 04:55:30.030 +0300,si_nam_177135_p,2022-06-05 04:55:30.030 +0300,si_nam_177135_p,2022-06-05 04:55:30.030 +0300,"[346fb93e-0dc1-4fdf-b9aa-247e6c4bd74b, null, xcel]"
"04dd6852-6ce3-4242-98f0-adc5137091b2",report.smartcharge.optOuts,,succeeded,2022-06-04 02:57:58.738 +0300,2022-06-03,PAPI_DIAG_FAIL,"{""to"": ""2022-06-04T10:00:58.719-04:00"", ""from"": ""2022-06-03T19:57:58.692-04:00"", ""params"": {""vehicleId"": ""9656a5bf-2ca7-4615-a670-99a17f4bad17"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""9656a5bf-2ca7-4615-a670-99a17f4bad17"", ""vehicleVIN"": ""1G1FX6S08H4160095"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""f2318536-7292-41f0-a4fa-433a1ea47ddc"", ""chargerStatus"": ""plugged"", ""chargingState"": ""charging"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-04 02:57:58.738 +0300,2022-06-04 02:57:58.738 +0300,,,2022-06-04 02:57:58.738 +0300,si_nam_177135_p,2022-06-04 02:57:58.738 +0300,si_nam_177135_p,2022-06-04 02:57:58.738 +0300,"[9656a5bf-2ca7-4615-a670-99a17f4bad17, null, xcel]"
"2aacd77c-e7bb-4279-84fd-8c6c6c8e1558",report.smartcharge.optOuts,,succeeded,2022-06-03 18:54:43.658 +0300,2022-06-03,PAPI_DIAG_FAIL,"{""to"": ""2022-06-04T10:00:43.638-04:00"", ""from"": ""2022-06-03T11:54:43.608-04:00"", ""params"": {""vehicleId"": ""3cf4de87-fab0-41e7-a887-cf18accd404c"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""3cf4de87-fab0-41e7-a887-cf18accd404c"", ""vehicleVIN"": ""1G1FX6S04H4167383"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""97b05c51-8e1f-465a-a177-f75bd90c886d"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-03 18:54:43.658 +0300,2022-06-03 18:54:43.658 +0300,,,2022-06-03 18:54:43.658 +0300,si_nam_177135_p,2022-06-03 18:54:43.658 +0300,si_nam_177135_p,2022-06-03 18:54:43.658 +0300,"[3cf4de87-fab0-41e7-a887-cf18accd404c, null, xcel]"
"3412904f-e4cd-49e5-baa7-53f81707bc8f",report.smartcharge.optOuts,,succeeded,2022-06-03 18:18:43.899 +0300,2022-06-03,PAPI_DIAG_FAIL,"{""to"": ""2022-06-04T10:00:43.881-04:00"", ""from"": ""2022-06-03T11:18:43.859-04:00"", ""params"": {""vehicleId"": ""3cf4de87-fab0-41e7-a887-cf18accd404c"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""3cf4de87-fab0-41e7-a887-cf18accd404c"", ""vehicleVIN"": ""1G1FX6S04H4167383"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""97b05c51-8e1f-465a-a177-f75bd90c886d"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-03 18:18:43.899 +0300,2022-06-03 18:18:43.899 +0300,,,2022-06-03 18:18:43.899 +0300,si_nam_177135_p,2022-06-03 18:18:43.899 +0300,si_nam_177135_p,2022-06-03 18:18:43.899 +0300,"[3cf4de87-fab0-41e7-a887-cf18accd404c, null, xcel]"
bbf36020-8057-4281-8e42-1f9014057a1c,report.smartcharge.optOuts,,succeeded,2022-06-03 17:38:57.255 +0300,2022-06-03,PAPI_DIAG_FAIL,"{""to"": ""2022-06-04T10:00:57.187-04:00"", ""from"": ""2022-06-03T10:38:57.137-04:00"", ""params"": {""vehicleId"": ""2a738b1e-f00d-4f02-aad8-c8c55a5b0b14"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""2a738b1e-f00d-4f02-aad8-c8c55a5b0b14"", ""vehicleVIN"": ""1G1RB6S53KU125513"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""593e5f60-e110-46ea-ab3d-421e6dbf0279"", ""chargerStatus"": ""plugged"", ""chargingState"": ""charging"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""work""}",,,false,false,0,,2022-06-03 17:38:57.255 +0300,2022-06-03 17:38:57.255 +0300,,,2022-06-03 17:38:57.255 +0300,si_nam_177135_p,2022-06-03 17:38:57.255 +0300,si_nam_177135_p,2022-06-03 17:38:57.255 +0300,"[2a738b1e-f00d-4f02-aad8-c8c55a5b0b14, null, xcel]"
a056f599-1db7-4d1a-a8e5-a1e58164a1c1,report.smartcharge.optOuts,,succeeded,2022-06-02 16:43:15.907 +0300,2022-06-02,PAPI_DIAG_FAIL,"{""to"": ""2022-06-03T07:00:15.888-04:00"", ""from"": ""2022-06-02T09:43:15.862-04:00"", ""params"": {""vehicleId"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""0bc2f5be-4456-46df-904a-ed0baf319a3d"", ""vehicleVIN"": ""1G1RA6S54KU131369"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""0511d43a-5392-4dd5-a658-68defeeca985"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-02 16:43:15.907 +0300,2022-06-02 16:43:15.907 +0300,,,2022-06-02 16:43:15.907 +0300,si_nam_177135_p,2022-06-02 16:43:15.907 +0300,si_nam_177135_p,2022-06-02 16:43:15.907 +0300,"[0bc2f5be-4456-46df-904a-ed0baf319a3d, null, xcel]"
"2e36334c-401a-4804-942f-a863255af789",report.smartcharge.optOuts,,succeeded,2022-06-01 18:48:15.298 +0300,2022-06-01,OPT_OUT_SMS,"{""to"": ""2022-06-02T10:00:25.133-04:00"", ""from"": ""2022-06-01T11:46:53.001-04:00"", ""params"": {""vehicleId"": ""2a738b1e-f00d-4f02-aad8-c8c55a5b0b14"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""2a738b1e-f00d-4f02-aad8-c8c55a5b0b14"", ""vehicleVIN"": ""1G1RB6S53KU125513"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""593e5f60-e110-46ea-ab3d-421e6dbf0279"", ""chargerStatus"": ""plugged"", ""chargingState"": ""charging"", ""blockReasonCode"": ""OPT_OUT_SMS"", ""vehicleLocation"": ""work""}",,,false,false,0,,2022-06-01 18:48:15.298 +0300,2022-06-01 18:48:15.298 +0300,,,2022-06-01 18:48:15.298 +0300,si_nam_177135_p,2022-06-01 18:48:15.298 +0300,si_nam_177135_p,2022-06-01 18:48:15.298 +0300,"[2a738b1e-f00d-4f02-aad8-c8c55a5b0b14, null, xcel]"
"1ec3c982-2f46-4fde-a4b6-beaa22e324b3",report.smartcharge.optOuts,,succeeded,2022-06-01 18:18:21.727 +0300,2022-06-01,PAPI_DIAG_FAIL,"{""to"": ""2022-06-02T06:30:21.708-04:00"", ""from"": ""2022-06-01T11:18:21.681-04:00"", ""params"": {""vehicleId"": ""8734199c-dba8-4dbe-8955-0b201c27a4b5"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""8734199c-dba8-4dbe-8955-0b201c27a4b5"", ""vehicleVIN"": ""1G1RB6S59JU126051"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""9fc3f38e-79d1-4b2f-8ce2-4aa50c0e1aa2"", ""chargerStatus"": ""plugged"", ""chargingState"": ""charging"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-01 18:18:21.727 +0300,2022-06-01 18:18:21.727 +0300,,,2022-06-01 18:18:21.727 +0300,si_nam_177135_p,2022-06-01 18:18:21.727 +0300,si_nam_177135_p,2022-06-01 18:18:21.727 +0300,"[8734199c-dba8-4dbe-8955-0b201c27a4b5, null, xcel]"
b010d674-1213-4591-b34f-8a94626cc1c4,report.smartcharge.optOuts,,succeeded,2022-06-01 18:18:21.667 +0300,2022-06-01,PAPI_DIAG_FAIL,"{""to"": ""2022-06-02T06:30:21.649-04:00"", ""from"": ""2022-06-01T11:18:21.604-04:00"", ""params"": {""vehicleId"": ""8734199c-dba8-4dbe-8955-0b201c27a4b5"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""8734199c-dba8-4dbe-8955-0b201c27a4b5"", ""vehicleVIN"": ""1G1RB6S59JU126051"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""9fc3f38e-79d1-4b2f-8ce2-4aa50c0e1aa2"", ""chargerStatus"": ""plugged"", ""chargingState"": ""charging"", ""blockReasonCode"": ""PAPI_DIAG_FAIL"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-06-01 18:18:21.667 +0300,2022-06-01 18:18:21.667 +0300,,,2022-06-01 18:18:21.667 +0300,si_nam_177135_p,2022-06-01 18:18:21.667 +0300,si_nam_177135_p,2022-06-01 18:18:21.667 +0300,"[8734199c-dba8-4dbe-8955-0b201c27a4b5, null, xcel]"
f6b6f91e-1743-4bc1-8d80-4364bcff9285,report.smartcharge.optOuts,,succeeded,2022-05-31 23:58:06.225 +0300,2022-05-31,OPT_OUT_PLUGOUT_PLUGIN,"{""to"": ""2022-06-01T10:00:33.327-04:00"", ""from"": ""2022-05-31T16:25:01.001-04:00"", ""params"": {""vehicleId"": ""5ad8b820-a434-4b2e-b312-0ec74bcb15bd"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""5ad8b820-a434-4b2e-b312-0ec74bcb15bd"", ""vehicleVIN"": ""1G1FY6S0XK4143951"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""47a54838-505a-4b4e-935b-6f2f8f922422"", ""chargerStatus"": ""plugged"", ""chargingState"": ""charging"", ""blockReasonCode"": ""OPT_OUT_PLUGOUT_PLUGIN"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-31 23:58:06.225 +0300,2022-05-31 23:58:06.225 +0300,,,2022-05-31 23:58:06.225 +0300,si_nam_177135_p,2022-05-31 23:58:06.225 +0300,si_nam_177135_p,2022-05-31 23:58:06.225 +0300,"[5ad8b820-a434-4b2e-b312-0ec74bcb15bd, null, xcel]"
f2f7a9e9-da69-47d6-bb61-b0efcead72ef,report.smartcharge.optOuts,,succeeded,2022-05-31 23:58:01.900 +0300,2022-05-31,OPT_OUT_SMS,"{""to"": ""2022-06-01T10:00:33.327-04:00"", ""from"": ""2022-05-31T16:25:01.001-04:00"", ""params"": {""vehicleId"": ""5ad8b820-a434-4b2e-b312-0ec74bcb15bd"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""5ad8b820-a434-4b2e-b312-0ec74bcb15bd"", ""vehicleVIN"": ""1G1FY6S0XK4143951"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""47a54838-505a-4b4e-935b-6f2f8f922422"", ""chargerStatus"": ""plugged"", ""chargingState"": ""unknown"", ""blockReasonCode"": ""OPT_OUT_SMS"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-31 23:58:01.900 +0300,2022-05-31 23:58:01.900 +0300,,,2022-05-31 23:58:01.900 +0300,si_nam_177135_p,2022-05-31 23:58:01.900 +0300,si_nam_177135_p,2022-05-31 23:58:01.900 +0300,"[5ad8b820-a434-4b2e-b312-0ec74bcb15bd, null, xcel]"
"7ed4af66-a54f-45f5-8eb7-8bd7f40d3524",report.smartcharge.optOuts,,succeeded,2022-05-31 20:22:59.802 +0300,2022-05-31,OPT_OUT_SMS,"{""to"": ""2022-06-01T08:15:16.112-04:00"", ""from"": ""2022-05-31T13:20:32.001-04:00"", ""params"": {""vehicleId"": ""cac93d10-5bf6-4379-9f4a-21711a460b79"", ""utilityCode"": ""xcel""}, ""isPlugged"": true, ""vehicleId"": ""cac93d10-5bf6-4379-9f4a-21711a460b79"", ""vehicleVIN"": ""1G1FX6S09H4176516"", ""utilityCode"": ""xcel"", ""enrollmentId"": ""8fa4b251-5227-4392-af22-7dac30922e46"", ""chargerStatus"": ""plugged"", ""chargingState"": ""idle"", ""blockReasonCode"": ""OPT_OUT_SMS"", ""vehicleLocation"": ""home""}",,,false,false,0,,2022-05-31 20:22:59.802 +0300,2022-05-31 20:22:59.802 +0300,,,2022-05-31 20:22:59.802 +0300,si_nam_177135_p,2022-05-31 20:22:59.802 +0300,si_nam_177135_p,2022-05-31 20:22:59.802 +0300,"[cac93d10-5bf6-4379-9f4a-21711a460b79, null, xcel]"
